term_code,class_nbr,course_code,class_code,section_code,primary_component,career,language,units,course_title_en,course_title_zh,teaching_staff,quota_total,vacancy,add_consent,drop_consent,course_offering_dept,source_snapshot_id,source_kind,captured_at
2420,7681,PSYC3760,PSYC3760-,-T01,TUT,Undergraduate,C&E,3,Engagement and Assessment,常見心理健康問題的心理評估,- Dr. HO Yan Yung,20,0,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7683,PSYC4900,PSYC4900-,-T01,TUT,Undergraduate,C&E,3,Psychology in Action I,心理學實踐（一）,- Dr. FOK Hung Kit,50,33,,,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5884,PSYC4902,PSYC4902-,-P01,PRA,Undergraduate,C&E,6,Practicum in Edu & Human Dev,教育及發展心理學實習,- Professor WANG Qian,18,2,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5817,PSYC4904,PSYC4904-,-P01,PRA,Undergraduate,C&E,6,Practicum in Psy & Health,臨牀及健康心理學實習,- Dr. FOK Hung Kit,25,3,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6401,PSYC4906,PSYC4906-,-P01,PRA,Undergraduate,C&E,6,Guided Self-help Practicum,引導式自助方法實習,- Professor SO Ho Wai,9,8,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7812,PSYC4910,PSYC4910-,-I01,IND,Undergraduate,C&E,3,Senior Thesis Research I,論文研究（一）,- Dr. CHAN Hoi Kei Gloria - Dr. FOK Hung Kit - Dr. GONG An Tong - Dr. GONG Xianmin - Dr. XU Xingya - Professor AU Wing Tung - Professor CHAN Sui Yin Agnes - Professor CHIU Chui De - Professor FUNG Hoi Lam Helene - Professor HO Yan Yee Fiona - P,80,80,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7811,PSYC4920,PSYC4920-,-I01,IND,Undergraduate,C&E,3,Senior Thesis Research II,論文研究（二）,- Dr. CHAN Hoi Kei Gloria - Dr. FOK Hung Kit - Dr. GONG An Tong - Dr. GONG Xianmin - Dr. XU Xingya - Professor AU Wing Tung - Professor CHAN Sui Yin Agnes - Professor CHIU Chui De - Professor FUNG Hoi Lam Helene - Professor HO Yan Yee Fiona - P,80,80,Yes,Yes,Dept of Psychology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9727,RMSC1101,RMSC1101-,-T01,TUT,Undergraduate,E,1,Ele Concepts in Risk Mgt,風險管理基礎概念,- Dr. John Alexander WRIGHT,50,45,Yes,Yes,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5822,RMSC2001,RMSC2001A,AT01,TUT,Undergraduate,E,3,Intro to Risk Management,風險管理導論,- Professor SIT Tony,100,92,,,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5386,RMSC4001,RMSC4001A,AT01,TUT,Undergraduate,E,3,Simulation Methods: Rms & Fin,財務與風險管理之模擬方法,- Professor WONG Hoi Ying,60,21,,,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7426,RMSC4002,RMSC4002-,-T01,TUT,Undergraduate,E,3,FDA with ML,財務數據分析暨機械學習的應用,- Professor YAM Sheung Chi Phillip,50,8,,,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7427,RMSC4003,RMSC4003-,-T01,TUT,Undergraduate,E,3,Sta Modelling in Fin Markets,金融巿場的統計建模,- Professor YAU Chun Yip,120,55,,,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6520,RMSC4202,RMSC4202-,-P01,PRA,Undergraduate,E,3,Practicum,行業實習,- Professor WONG Hoi Ying,20,20,Yes,Yes,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6384,RMSC4212,RMSC4212-,-P01,PRA,Undergraduate,E,3,Practicum in Risk Analytics,風險分析行業實習,- Professor WONG Hoi Ying,10,10,Yes,Yes,Risk Management Science PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5893,RUSS1000,RUSS1000A,AC01,CLW,Undergraduate,R&E,3,Russian I,俄語（一）,- Ms. Irina USTYUGOVA,28,24,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4915,RUSS2000,RUSS2000A,AC01,CLW,Undergraduate,R&E,3,Russian II,俄語（二）,- Ms. Irina USTYUGOVA,28,28,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5446,SBMS1101,SBMS1101-,-J01,PRJ,Undergraduate,E,2,Biomedical Sciences and Societ,生物醫學與社會,- Professor CHENG Sze Lok,50,50,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9129,SBMS1103,SBMS1103-,-T03,TUT,Undergraduate,E,3,Biochemistry of Human Body,人體生物化學,- Professor CHEUNG Hoi Hung,50,50,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9668,SBMS1431,SBMS1431-,-L01,LAB,Undergraduate,E,2,Human Anatomy and Physiology 1,人類解剖與生理學（一）,- Dr. Robert George JESKY - Dr. WONG Pui Man Molly,85,85,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9402,SBMS2101,SBMS2101-,-W01,WKS,Undergraduate,E,2,Biostatistics and Epidemiology,生物統計學和流行病學,- Professor SO Hon Cheong,45,23,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8447,SBMS2102,SBMS2102-,-L01,LAB,Undergraduate,E,3,Introduction to Molecular Biol,分子生物學導論,- Dr. CHEUNG Wing Shing David,45,16,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9403,SBMS2107,SBMS2107-,-T02,TUT,Undergraduate,E,3,Human Functions and Diseases 1,人體功能與疾病(一),- Dr. HWANG Shui Shan Isabel - Professor CHAN Hon Fai,45,30,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9579,SBMS2201,SBMS2201-,-L01,LAB,Undergraduate,E,2,Natural Product Pharmacognosy,天然產物生藥學與新藥研發,- Professor TIAN Xiaoyu,25,7,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5487,SBMS3101,SBMS3101-,-J01,PRJ,Undergraduate,E,2,Immunology,免疫學,- Professor ZHOU Jingying,47,11,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5498,SBMS3201,SBMS3201-,-W01,WKS,Undergraduate,E,2,Experimental Design and Execut,實驗設計與執行、期刊分析及報告結果,- Professor Anna Maria BLOCKI,25,4,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8761,SBMS3207,SBMS3207-,-O01,OTH,Undergraduate,E,2,Introduction to GMP for ATMPs,先進治療藥物良好生產規範導論,- Dr. LAU Sin Nga,25,3,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5485,SBMS3208,SBMS3208-,-O01,OTH,Undergraduate,E,3,Forensic Science,鑑證科學,- Dr. LAU Sin Nga - Professor JIANG Yangzi,25,0,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5499,SBMS3212,SBMS3212-,-T01,TUT,Undergraduate,E,3,"Bioinformatics, Genomics and P",生物信息學、基因組學與蛋白質組學,- Professor POON Ngar Yun Ellen,40,16,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9580,SBMS3214,SBMS3214-,-O01,OTH,Undergraduate,E,3,Medical Genetics,醫學遺傳學,- Professor GU Shen,25,2,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5500,SBMS3215,SBMS3215-,-J01,PRJ,Undergraduate,E,2,The Landscape of the Biomedica,生物醫學產業現狀,- Dr. Julia MACEDO ROSA - Professor WANG Dan,40,23,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9581,SBMS3216,SBMS3216-,-,LEC,Undergraduate,E,2,Health Services Management,醫務衞生服務管理,- Dr. KEE Francis,40,20,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7989,SBMS4201,SBMS4201-,-M01,TMC,Undergraduate,E,3,Capstone Research Project I,總結性科研項目(一),- Professor IP Pak Kan - Professor ZHAO Hui,30,15,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7990,SBMS4203,SBMS4203-,-P01,PRA,Undergraduate,E,1,Biomedical Internship I,生物醫學實習(一),- Dr. YEUNG Hang Mee,30,17,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7909,SBMS4205,SBMS4205-,-P01,PRA,Undergraduate,E,1,Biomedical Internship III,生物醫學實習 (三),- Dr. YEUNG Hang Mee,30,30,Yes,Yes,Sch of Biomedical Sciences,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7150,SEEM2440,SEEM2440-,-T01,TUT,Undergraduate,E,3,Engineering Economics,工程經濟學,- Professor AHN Dohyun,90,37,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7151,SEEM2520,SEEM2520-,-T01,TUT,Undergraduate,E,3,Fundamentals in Financial Tech,金融工程和金融科技基礎,- Professor CHEN Nan,100,44,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5249,SEEM3410,SEEM3410-,-T01,TUT,Undergraduate,E,3,System Modeling and Simulation,系統建模與模擬,- Professor LIU Weiliang,90,27,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7158,SEEM3430,SEEM3430-,-T01,TUT,Undergraduate,E,3,Info Syst Analysis & Design,資訊系統分析及設計,- Dr. WAN Sai Chuen,40,33,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5331,SEEM3440,SEEM3440-,-T01,TUT,Undergraduate,E,3,Operations Research II,運籌學（二）,- Dr. NG Chi Kong,70,3,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7156,SEEM3590,SEEM3590-,-T01,TUT,Undergraduate,E,3,Investment Science,投資科學,- Professor YANG Chen,100,38,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7157,SEEM3630,SEEM3630-,-T01,TUT,Undergraduate,E,3,Service Management,服務營運的管理,- Dr. HO Sin Cheung,45,41,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8777,SEEM3680,SEEM3680-,-T01,TUT,Undergraduate,E,3,Techno Consulting in Practice,實用科技諮詢及分析,- Professor MENG Mei Ling Helen,52,28,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7001,SEEM4630,SEEM4630-,-T01,TUT,Undergraduate,E,3,E-Commerce Data Mining,電子商務數據採集和分析,- Professor LAM Wai,55,30,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7159,SEEM4750,SEEM4750-,-T01,TUT,Undergraduate,E,3,Advances in LSCM,高級物流與供應鏈管理,- Dr. HO Sin Cheung,42,32,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5184,SEEM4760,SEEM4760-,-T01,TUT,Undergraduate,E,3,Stoc Models for Decision Anal,決策分析中的隨機模型,- Professor HE Xuedong,35,6,,,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6561,SEEM4998,SEEM4998A,AJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Chun Kwong,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6577,SEEM4998,SEEM4998B,BJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Chun Kwong,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6578,SEEM4998,SEEM4998C,CJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor SO Man Cho,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6579,SEEM4998,SEEM4998D,DJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LIU Weiliang,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6234,SEEM4998,SEEM4998E,EJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor JIA Yanwei,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8112,SEEM4998,SEEM4998F,FJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor WU Xixin,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6581,SEEM4998,SEEM4998G,GJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor JIA Yanwei,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6582,SEEM4998,SEEM4998H,HJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor WU Xixin,3,2,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6583,SEEM4998,SEEM4998I,IJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor NGUYEN Viet Anh,3,2,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6584,SEEM4998,SEEM4998J,JJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LAM Wai,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6585,SEEM4998,SEEM4998K,KJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor NGUYEN Viet Anh,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6314,SEEM4998,SEEM4998L,LJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor SO Man Cho,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8017,SEEM4998,SEEM4998M,MJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Chun Kwong,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6315,SEEM4998,SEEM4998N,NJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Chun Kwong,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8113,SEEM4998,SEEM4998O,OJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor NGUYEN Viet Anh,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8114,SEEM4998,SEEM4998P,PJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor WONG Kam Fai William,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8115,SEEM4998,SEEM4998Q,QJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Dr. NG Chi Kong,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8116,SEEM4998,SEEM4998R,RJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor MENG Mei Ling Helen,3,2,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8178,SEEM4998,SEEM4998S,SJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHEN Nan,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8179,SEEM4998,SEEM4998T,TJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor MENG Mei Ling Helen,3,1,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5057,SEEM4998,SEEM4998U,UJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LI Lingfei,3,0,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5060,SEEM4999,SEEM4999BA,BAJ1,PRJ,Undergraduate,E,3,Final Year Project II,畢業專題研究（二）,- Dr. HO Sin Cheung,3,2,Yes,Yes,Dept of Sys Engg & Engg Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8531,SOCI1001,SOCI1001A,AT01,TUT,Undergraduate,E,3,Introduction to Sociology,社會學導論,- Dr. LAU Siu Lun,120,118,,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8314,SOCI1002,SOCI1002A,AS01,SEM,Undergraduate,E,3,Approaching Sociology,社會學入門,- Professor CHOI Yuk Ping,40,37,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8312,SOCI1002,SOCI1002B,BS01,SEM,Undergraduate,E,3,Approaching Sociology,社會學入門,- Professor HE Qian,40,36,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5935,SOCI1002,SOCI1002C,CS01,SEM,Undergraduate,E,3,Approaching Sociology,社會學入門,- Professor ZHONG Hua,40,36,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5260,SOCI2003,SOCI2003-,-T01,TUT,Undergraduate,E,3,Social Research Methods,社會研究法,- Dr. LI Hang,80,78,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5237,SOCI2106,SOCI2106-,-T01,TUT,Undergraduate,E,3,Eco Ref'm & Soc Impacts in Chi,中國的經濟改革與社會影響,- Professor ZHU Ling,60,42,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5044,SOCI2208,SOCI2208-,-T01,TUT,Undergraduate,E,3,Urban Sociology,都市社會學,- Dr. LI Hang,80,57,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8235,SOCI3002,SOCI3002-,-T01,TUT,Undergraduate,E,3,Social Stratification,社會分層,- Professor HE Qian,80,52,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5246,SOCI3102,SOCI3102-,-T01,TUT,Undergraduate,E,3,Soc Networks & Soc Capital,社會網絡與社會資本,- Professor LEE Jaemin,60,35,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7012,SOCI3208,SOCI3208-,-T01,TUT,Undergraduate,E,3,Gender and Society,性別與社會,- Professor CHOI Yuk Ping,60,36,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5234,SOCI3223,SOCI3223-,-T01,TUT,Undergraduate,E,3,Contemporary Soci Theory,當代社會學理論,- Professor CHAN Hoi Man,80,57,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7668,SOCI3238,SOCI3238-,-T01,TUT,Undergraduate,E,3,Digital Sociology,數位社會學,- Professor LEE Jaemin,60,55,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5152,SOCI3240,SOCI3240-,-T01,TUT,Undergraduate,E,3,Sociology of Science,科學社會學,- Professor HAN Siqi,60,34,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7450,SOCI3241,SOCI3241-,-,LEC,Undergraduate,E,3,Intro. to Global Sociology,全球社會學導論,- Professor SUN Jin,60,55,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5263,SOCI3242,SOCI3242-,-T01,TUT,Undergraduate,E,3,Crime and Social Control,全球化下的罪案及社會控制,- Professor NG Ka Sing David,80,61,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9093,SOCI4010,SOCI4010A,AO01,OTH,Undergraduate,E,3,Graduation Thesis I,畢業論文（一）,- Professor HAN Siqi,25,0,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8221,SOCI4010,SOCI4010B,BO01,OTH,Undergraduate,E,3,Graduation Thesis I,畢業論文（一）,- Professor SHEN Wensong,25,4,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9094,SOCI4010,SOCI4010C,CO01,OTH,Undergraduate,E,3,Graduation Thesis I,畢業論文（一）,- Professor TONG Yuying,25,3,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9564,SOCI4211,SOCI4211-,-O01,OTH,Undergraduate,E,3,Sociology Internship,社會學實習,- Dr. LEE King Wa,20,4,,,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7998,SOCI4410,SOCI4410A,AJ01,PRJ,Undergraduate,C,3,Directed Studies I,輔導研習（一）,- Staff,10,10,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7997,SOCI4420,SOCI4420A,AJ01,PRJ,Undergraduate,C,3,Directed Studies II,輔導研習（二）,- Staff,10,10,Yes,Yes,Dept of Sociology,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4773,SOSC1001,SOSC1001-,-T01,TUT,Undergraduate,E,3,"Design Thinking, Social Innov.",社會創新中的「設計思維」,- Miss KO Kar Yeung Rina,30,20,,,Fac Office of Social Science,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8223,SOSC1003,SOSC1003A,AT01,TUT,Undergraduate,C,3,Introduction to Art Tech DI,自動化與互動設計,- Dr. LEE Ching,30,26,,,Fac Office of Social Science,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6500,SOSC4001,SOSC4001-,-J01,PRJ,Undergraduate,E,3,ASK Project I,同創專題習作（一）,- Dr. ZHAO Yukun,30,30,Yes,Yes,Fac Office of Social Science,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8082,SOSC4002,SOSC4002-,-J01,PRJ,Undergraduate,E,3,ASK Project II,同創專題習作（二）,- Dr. ZHAO Yukun,30,29,Yes,Yes,Fac Office of Social Science,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6072,SOSC4010,SOSC4010-,-P01,PRA,Undergraduate,E,3,ASK Internship I,同創實習（一）,- Dr. ZHAO Yukun,30,25,Yes,Yes,Fac Office of Social Science,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5991,SOWK1001,SOWK1001A,AT03,TUT,Undergraduate,E,3,Intro to Soc Wk & Soc Wel,社會工作及社會福利導論,- Dr. Raees Begum BAIG,18,18,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8272,SOWK1001,SOWK1001B,B,LEC,Undergraduate,E,3,Intro to Soc Wk & Soc Wel,社會工作及社會福利導論,- Dr. Raees Begum BAIG,68,62,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9715,SOWK1113,SOWK1113A,A,LEC,Undergraduate,C,3,Self-deve. in Changing Society,社會轉變中的自我發展,- Ms. LIN Yuen Ying,70,61,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7250,SOWK1113,SOWK1113B,B,LEC,Undergraduate,C,3,Self-deve. in Changing Society,社會轉變中的自我發展,- Dr. HO Wai Ming,70,63,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9526,SOWK1150,SOWK1150A,A,LEC,Undergraduate,C,3,Choices in Life:Self Develop’t,生命的選擇：個人成長之旅,- Dr. HO Wai Ming,10,0,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7251,SOWK1160,SOWK1160A,A,LEC,Undergraduate,C,3,"Movies, Life and Social Work",電影、人生與社工,- Mr. CHAN Kar Choi,15,6,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7034,SOWK1160,SOWK1160B,B,LEC,Undergraduate,C,3,"Movies, Life and Social Work",電影、人生與社工,- Staff,15,11,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7428,SOWK1160,SOWK1160C,C,LEC,Undergraduate,C,3,"Movies, Life and Social Work",電影、人生與社工,- Ms HUNG Fai,15,9,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6963,SOWK2001,SOWK2001A,AJ01,PRJ,Undergraduate,C&E,2,Student-Orientated Teaching I,學生為本教學課程（一）,- Dr. SO Yuk Yan,22,20,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6621,SOWK2001,SOWK2001B,BJ01,PRJ,Undergraduate,C&E,2,Student-Orientated Teaching I,學生為本教學課程（一）,- Professor LEUNG Kiu Yi,22,20,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5678,SOWK2001,SOWK2001C,CJ01,PRJ,Undergraduate,C&E,2,Student-Orientated Teaching I,學生為本教學課程（一）,- Dr. WONG Chun Miao,22,20,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6622,SOWK2001,SOWK2001D,DJ01,PRJ,Undergraduate,C&E,2,Student-Orientated Teaching I,學生為本教學課程（一）,- Mr. DIN Wai Bun,22,20,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6620,SOWK2001,SOWK2001E,EJ01,PRJ,Undergraduate,C&E,2,Student-Orientated Teaching I,學生為本教學課程（一）,- Dr. LEUNG Kit Ting,22,20,Yes,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6962,SOWK2020,SOWK2020-,-T05,TUT,Undergraduate,C&E,3,Phil & Prin of Soc Wk,社會工作哲學及原則,- Dr. SO Yuk Yan,14,4,,Yes,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,10124,SOWK2100,SOWK2100A,AX01,WBL,Undergraduate,C&E,1,Service-learning Online Course,服務學習網上自學科目,- Staff,50,38,,,Dept of Social Work,2026-08-15T01-53-13+08-00-full-term-1,current,
