Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Add Consent,Drop Consent,Course Offering Dept,Meetings
2026-27 Term 2,2430,DOTE,DOTE4020B,7326,Decision Modeling & Analytics 決策建模和分析,3.00,- Professor GAO Xiangyu,55,55,LEC,B,E,,,"Dept of Decis, Oper & Tech","Tu 10:30AM - 01:15PM · SB_UG06 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · SB_UG06 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · SB_UG06 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,DOTE,DOTE4070B,5961,Data Mgt & Big Data Analytics 數據管理及大數據分析,3.00,- Staff,55,55,LEC,B,E,,,"Dept of Decis, Oper & Tech","Fr 08:30AM - 11:15AM · FYB_UG01 · 1/15, 1/22, 1/29 | Fr 08:30AM - 11:15AM · FYB_UG01 · 2/12, 2/19, 2/26, 3/5 | Fr 08:30AM - 11:15AM · FYB_UG01 · 3/19 | Fr 08:30AM - 11:15AM · FYB_UG01 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,DOTE,DOTE4110B,5973,Economic Analytics 經濟分析,3.00,- Dr. YUEN Chi Lok,55,55,LEC,B,E,,,"Dept of Decis, Oper & Tech","Tu 02:30PM - 05:15PM · FYB_UG01 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · FYB_UG01 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · FYB_UG01 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,DOTE,DOTE4220-,8426,Data Mining for Bus Intelligen 資料探勘與商業智能,3.00,- Professor Prasanna Purushottam KARHADE,55,55,LEC,-,E,,,"Dept of Decis, Oper & Tech","Th 09:30AM - 12:15PM · ELB_302 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 12:15PM · ELB_302 · 2/18, 2/25, 3/4 | Th 09:30AM - 12:15PM · ELB_302 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,DOTE,DOTE4240-,6142,Supply Chain & Logistics Analy 供應鏈及物流分析,3.00,- Professor LI Anran,55,55,LEC,-,E,,,"Dept of Decis, Oper & Tech","Mo 02:30PM - 05:15PM · ELB_303 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · ELB_303 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · ELB_303 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · ELB_303 · 4/12, 4/19"
2026-27 Term 2,2430,DSPS,DSPS1004-,6096,Statistics for DSPS 數據科學及政策研究的統計學,3.00,- Dr. KWOK Pak Ki,40,40,LEC,-,E,,,Data Science & Policy Stud PC,"Mo 02:30PM - 05:15PM · ARC_G02 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 05:15PM · ARC_G02 · 2/15, 2/22, 3/1 | Mo 02:30PM - 05:15PM · ARC_G02 · 3/15, 3/22 | Mo 02:30PM - 05:15PM · ARC_G02 · 4/12, 4/19"
2026-27 Term 2,2430,DSPS,DSPS2102-,7124,Intro DS Apps in PP and PS 公共政策與政治研究中的數據科學應用導論,3.00,- Professor CHAN Chee Hon,30,30,LEC,-,E,,,Data Science & Policy Stud PC,"Th 02:30PM - 05:15PM · NAH_12 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · NAH_12 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · NAH_12 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,DSPS,DSPS2201-,6918,Data Preprocess for Data Analy 資料分析的資料預處理,3.00,- Dr. WONG Kwong Cheong,30,30,LEC,-,E,,,Data Science & Policy Stud PC,"Tu 02:30PM - 05:15PM · UCC_208 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · UCC_208 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · UCC_208 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,DSPS,DSPS2320-,6919,AI Governance & Public Policy 人工智能治理與公共政策,3.00,- Professor WONG Wai Ho,32,32,LEC,-,E,,,Data Science & Policy Stud PC,"We 02:30PM - 05:15PM · UCC_114 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · UCC_114 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · UCC_114 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,DSPS,DSPS2501-,6095,Managing Tech & Pol Innovation 科技管理及政策創新,3.00,- Dr. KWOK Pak Ki,30,30,LEC,-,E,,,Data Science & Policy Stud PC,"Tu 10:30AM - 01:15PM · UCC_207 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · UCC_207 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · UCC_207 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,DSPS,DSPS3190-,5393,Big Data Analytics for PP 公共政策的大數據分析,3.00,- Dr. KWOK Pak Ki,30,30,LEC,-,E,,,Data Science & Policy Stud PC,"We 10:30AM - 01:15PM · UCA_102 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · UCA_102 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · UCA_102 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,DSPS,DSPS3501-,8225,Pol Leader and Entrepreneur WS 政策領導及企業家精神工作坊,3.00,- Professor WONG Wai Ho,32,32,WKS,-W01,E,,,Data Science & Policy Stud PC,"Mo 10:30AM - 12:15PM · UCC_110 · 1/11, 1/18, 1/25, 2/1 | Mo 10:30AM - 12:15PM · UCC_110 · 2/15, 2/22, 3/1 | Mo 10:30AM - 12:15PM · UCC_110 · 3/15, 3/22 | Mo 10:30AM - 12:15PM · UCC_110 · 4/12, 4/19"
2026-27 Term 2,2430,DSPS,DSPS3501-,8225,Pol Leader and Entrepreneur WS 政策領導及企業家精神工作坊,3.00,- Professor WONG Wai Ho,32,32,TUT,-T01,E,,,Data Science & Policy Stud PC,"Mo 12:30PM - 01:15PM · UCC_110 · 1/11, 1/18, 1/25, 2/1 | Mo 12:30PM - 01:15PM · UCC_110 · 2/15, 2/22, 3/1 | Mo 12:30PM - 01:15PM · UCC_110 · 3/15, 3/22 | Mo 12:30PM - 01:15PM · UCC_110 · 4/12, 4/19"
2026-27 Term 2,2430,DSPS,DSPS3791-,5955,NLP for Public Policy 公共政策的自然語言處理,3.00,- Dr. WONG Kwong Cheong,30,30,LEC,-,E,,,Data Science & Policy Stud PC,"Th 10:30AM - 01:15PM · UCC_206 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · UCC_206 · 2/18, 2/25, 3/4 | Th 10:30AM - 01:15PM · UCC_206 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,DSPS,DSPS3801-,8008,Internship 實習,3.00,- Dr. WONG Kwong Cheong,30,30,PRA,-P01,C&E,,,Data Science & Policy Stud PC,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,DSPS,DSPS4801-,6257,Graduation Capstone Project I 畢業總結項目（一）,3.00,- Dr. KWOK Pak Ki - Dr. WONG Kwong Cheong - Professor CHAN Chee Hon - Professor QIU Lin - Professor WONG Wai Ho,10,10,PRJ,-J01,E,,,Data Science & Policy Stud PC,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,DSPS,DSPS4802-,6525,Graduation Capstone Project II 畢業總結項目（二）,3.00,- Dr. KWOK Pak Ki - Dr. WONG Kwong Cheong - Professor CHAN Chee Hon - Professor QIU Lin - Professor WONG Wai Ho,30,30,PRJ,-J01,E,,,Data Science & Policy Stud PC,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EDUC,EDUC2120A,8443,PrincImp of Curr & Inst Desig 課程與教學設計原理和實施,3.00,- Dr. WAN Wai Yan,75,75,LEC,A,E,,,Fac Office of Education,"Tu 10:30AM - 01:15PM · WMY_507 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · WMY_507 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · WMY_507 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EDUC,EDUC2120B,8454,PrincImp of Curr & Inst Desig 課程與教學設計原理和實施,3.00,- Dr. CHONG Siu Man Ambrose,75,75,LEC,B,E,,,Fac Office of Education,"Tu 10:30AM - 01:15PM · ELB_LT4 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ELB_LT4 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ELB_LT4 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EDUC,EDUC2140B,5224,AI and Data Sci in Education 人工智能與數據科學於教育之應用,2.00,- Dr. CHAN Wun Wa,45,45,LEC,B,E,,,Fac Office of Education,"Fr 09:30AM - 11:15AM · SB_614 · 1/15, 1/22, 1/29 | Fr 09:30AM - 11:15AM · SB_614 · 2/12, 2/19, 2/26, 3/5 | Fr 09:30AM - 11:15AM · SB_614 · 3/19 | Fr 09:30AM - 11:15AM · SB_614 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EDUC,EDUC2240B,8455,Understand'g Sch'nEDU Poli HK 學校制度與香港教育政策導論,3.00,- Dr. LEUNG Cheuk Hang,75,75,LEC,B,E,,,Fac Office of Education,"Tu 10:30AM - 01:15PM · UCC_C1 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · UCC_C1 · 2/16, 2/23, 3/2 | Th 10:30AM - 01:15PM · ELB_LT3 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · ELB_LT3 · 2/18, 2/25, 3/4"
2026-27 Term 2,2430,EDUC,EDUC3201B,6991,EthicsProf Stan for Teachers 教師倫理及專業標準,2.00,- Ms. TSE Tsz Lui Rosa,75,75,LEC,B,E,,,Fac Office of Education,"Mo 02:30PM - 04:15PM · LKC_LT1 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 04:15PM · LKC_LT1 · 2/15, 2/22, 3/1 | We 02:30PM - 04:15PM · ELB_LT1 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 04:15PM · ELB_LT1 · 2/17, 2/24, 3/3"
2026-27 Term 2,2430,EDUC,EDUC3290-,7580,"Mean Concerns, Life & Death Ed 意義關懷與生死教育",2.00,- Dr. LAU Ngar Sze,60,60,LEC,-,E,,,Fac Office of Education,"Mo 04:30PM - 06:15PM · CKB_109 · 1/11, 1/18, 1/25, 2/1 | Mo 04:30PM - 06:15PM · CKB_109 · 2/15, 2/22, 3/1 | We 04:30PM - 06:15PM · ELB_401 · 1/13, 1/20, 1/27, 2/3 | We 04:30PM - 06:15PM · ELB_401 · 2/17, 2/24, 3/3"
2026-27 Term 2,2430,EDUC,EDUC3311B,8444,Psy App to Learn'g & Teach'g 心理學的教學應用,3.00,- Professor WONG Pak Ho,75,75,LEC,B,E,,,Fac Office of Education,"Mo 08:30AM - 11:15AM · WMY_507 · 1/11, 1/18, 1/25, 2/1 | Mo 08:30AM - 11:15AM · WMY_507 · 2/15, 2/22, 3/1 | We 08:30AM - 11:15AM · CYT_209A · 1/13, 1/20, 1/27, 2/3 | We 08:30AM - 11:15AM · CYT_209A · 2/17, 2/24, 3/3"
2026-27 Term 2,2430,EDUC,EDUC4030A,7267,Teaching Practice I 教學實習(一),5.00,- Dr. NG Mau Yuen Eric,45,45,FLD,AF01,C,,,Fac Office of Education,"Mo 08:30AM - 06:15PM · NRR · 3/15, 3/22 | Mo 08:30AM - 06:15PM · NRR · 4/12, 4/19 | Tu 08:30AM - 06:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | We 08:30AM - 06:15PM · NRR · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21 | Th 08:30AM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22 | Fr 08:30AM - 11:15AM · NRR · 3/19 | Fr 08:30AM - 11:15AM · NRR · 4/2, 4/9, 4/16, 4/23 | Fr 01:30PM - 06:15PM · NRR · 3/19 | Fr 01:30PM - 06:15PM · NRR · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EDUC,EDUC4030B,7275,Teaching Practice I 教學實習(一),5.00,- Professor Scott Charles AUBREY,45,45,FLD,BF01,E,,,Fac Office of Education,"Mo 08:30AM - 06:15PM · NRR · 3/15, 3/22 | Mo 08:30AM - 06:15PM · NRR · 4/12, 4/19 | Tu 08:30AM - 06:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | We 08:30AM - 06:15PM · NRR · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21 | Th 08:30AM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22 | Fr 08:30AM - 11:15AM · NRR · 3/19 | Fr 08:30AM - 11:15AM · NRR · 4/2, 4/9, 4/16, 4/23 | Fr 01:30PM - 06:15PM · NRR · 3/19 | Fr 01:30PM - 06:15PM · NRR · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EDUC,EDUC4030C,7276,Teaching Practice I 教學實習(一),5.00,- Dr. CHIA Hui Min,45,45,FLD,CF01,C&E,,,Fac Office of Education,"Mo 08:30AM - 06:15PM · NRR · 3/15, 3/22 | Mo 08:30AM - 06:15PM · NRR · 4/12, 4/19 | Tu 08:30AM - 06:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | We 08:30AM - 06:15PM · NRR · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21 | Th 08:30AM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22 | Fr 08:30AM - 11:15AM · NRR · 3/19 | Fr 08:30AM - 11:15AM · NRR · 4/2, 4/9, 4/16, 4/23 | Fr 01:30PM - 06:15PM · NRR · 3/19 | Fr 01:30PM - 06:15PM · NRR · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EDUC,EDUC4320-,7057,Classroom Mgt & Sch Discipl'n 課室管理與學校訓導,2.00,- Dr. CHEUNG Wing Shan,60,60,LEC,-,E,,,Fac Office of Education,"Mo 02:30PM - 04:15PM · ELB_LT4 · 1/11, 1/18, 1/25, 2/1 | Mo 02:30PM - 04:15PM · ELB_LT4 · 2/15, 2/22, 3/1 | We 02:30PM - 04:15PM · ELB_LT2 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 04:15PM · ELB_LT2 · 2/17, 2/24, 3/3"
2026-27 Term 2,2430,EDUC,EDUC4340B,6992,Support'g Students with SEN 支援有特殊教育需要的學生,2.00,- Professor SO Wing Chee,75,75,LEC,B,E,,,Fac Office of Education,"Mo 04:30PM - 06:15PM · YIA_LT8 · 1/11, 1/18, 1/25, 2/1 | Mo 04:30PM - 06:15PM · YIA_LT8 · 2/15, 2/22, 3/1 | We 04:30PM - 06:15PM · ELB_LT1 · 1/13, 1/20, 1/27, 2/3 | We 04:30PM - 06:15PM · ELB_LT1 · 2/17, 2/24, 3/3"
2026-27 Term 2,2430,EEEN,EEEN2030-,5839,Energy & Environ Econ & Mgmt 能源和環境經濟學及管理,3.00,- Professor XU Yunjian,50,50,LEC,-,E,,,Dept of Mech & Automation Engg,"Tu 09:30AM - 11:15AM · LPN_LT · 1/12, 1/19, 1/26, 2/2 | Tu 09:30AM - 11:15AM · LPN_LT · 2/16, 2/23, 3/2 | Tu 09:30AM - 11:15AM · LPN_LT · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | Th 02:30PM - 03:15PM · LSK_208 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 03:15PM · LSK_208 · 2/18, 2/25, 3/4 | Th 02:30PM - 03:15PM · LSK_208 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,EEEN,EEEN2030-,5839,Energy & Environ Econ & Mgmt 能源和環境經濟學及管理,3.00,- Professor XU Yunjian,50,50,TUT,-T01,E,,,Dept of Mech & Automation Engg,TBA · TBA · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN2040-,9021,HVAC I 供熱通風與空調（一）,3.00,- Professor CHEN Chun,80,80,LEC,-,E,,,Dept of Mech & Automation Engg,"Tu 02:30PM - 04:15PM · SC_L3 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 04:15PM · SC_L3 · 2/16, 2/23, 3/2 | Tu 02:30PM - 04:15PM · SC_L3 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | Fr 10:30AM - 11:15AM · LHC_104 · 1/15, 1/22, 1/29 | Fr 10:30AM - 11:15AM · LHC_104 · 2/12, 2/19, 2/26, 3/5 | Fr 10:30AM - 11:15AM · LHC_104 · 3/19 | Fr 10:30AM - 11:15AM · LHC_104 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EEEN,EEEN2040-,9021,HVAC I 供熱通風與空調（一）,3.00,- Professor CHEN Chun,80,80,TUT,-T01,E,,,Dept of Mech & Automation Engg,TBA · TBA · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN3030-,5751,Engineering Materials 工程材料,3.00,- Professor HE Qiguang,180,180,LEC,-,E,,,Dept of Mech & Automation Engg,"Mo 05:30PM - 06:15PM · MMW_LT1 · 1/11, 1/18, 1/25, 2/1 | Mo 05:30PM - 06:15PM · MMW_LT1 · 2/15, 2/22, 3/1 | Mo 05:30PM - 06:15PM · MMW_LT1 · 3/15, 3/22 | Mo 05:30PM - 06:15PM · MMW_LT1 · 4/12, 4/19 | Tu 02:30PM - 04:15PM · SC_L1 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 04:15PM · SC_L1 · 2/16, 2/23, 3/2 | Tu 02:30PM - 04:15PM · SC_L1 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EEEN,EEEN3030-,5751,Engineering Materials 工程材料,3.00,- Professor HE Qiguang,180,180,LAB,-L01,E,,,Dept of Mech & Automation Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN3030-,5751,Engineering Materials 工程材料,3.00,- Professor HE Qiguang,180,180,TUT,-T01,E,,,Dept of Mech & Automation Engg,TBA · TBA · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN4050-,9578,Energy Storage Devices & Sys 能源存儲裝置與系統,3.00,- Professor CHEN Yue,60,60,LEC,-,E,,,Dept of Mech & Automation Engg,"Tu 01:30PM - 02:15PM · MMW_702 · 1/12, 1/19, 1/26, 2/2 | Tu 01:30PM - 02:15PM · MMW_702 · 2/16, 2/23, 3/2 | Tu 01:30PM - 02:15PM · MMW_702 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | Th 04:30PM - 06:15PM · ERB_404 · 1/14, 1/21, 1/28, 2/4 | Th 04:30PM - 06:15PM · ERB_404 · 2/18, 2/25, 3/4 | Th 04:30PM - 06:15PM · ERB_404 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,EEEN,EEEN4050-,9578,Energy Storage Devices & Sys 能源存儲裝置與系統,3.00,- Professor CHEN Yue,60,60,LAB,-L01,E,,,Dept of Mech & Automation Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN4050-,9578,Energy Storage Devices & Sys 能源存儲裝置與系統,3.00,- Professor CHEN Yue,60,60,TUT,-T01,E,,,Dept of Mech & Automation Engg,TBA · TBA · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN4070-,5521,Green Building & Sustain Tech 綠色建築與可持續發展技術,3.00,- Professor CHEN Xi,60,60,LEC,-,E,,,Dept of Mech & Automation Engg,"Tu 12:30PM - 01:15PM · ERB_404 · 1/12, 1/19, 1/26, 2/2 | Tu 12:30PM - 01:15PM · ERB_404 · 2/16, 2/23, 3/2 | Tu 12:30PM - 01:15PM · ERB_404 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | Th 09:30AM - 11:15AM · LHC_G04 · 1/14, 1/21, 1/28, 2/4 | Th 09:30AM - 11:15AM · LHC_G04 · 2/18, 2/25, 3/4 | Th 09:30AM - 11:15AM · LHC_G04 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,EEEN,EEEN4070-,5521,Green Building & Sustain Tech 綠色建築與可持續發展技術,3.00,- Professor CHEN Xi,60,60,TUT,-T01,E,,,Dept of Mech & Automation Engg,TBA · TBA · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN4998-,6730,Final Year Project I 畢業專題研究（一）,3.00,- Professor ZHANG Weizhao,10,10,PRJ,-J01,E,,,Dept of Mech & Automation Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EEEN,EEEN4999-,7805,Final Year Project II 畢業專題研究（二）,3.00,- Professor ZHANG Weizhao,60,60,PRJ,-J01,E,,,Dept of Mech & Automation Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,EESC,EESC2010-,7728,Solid Earth Dynamics 固體地球動力學,3.00,- Dr. TAM Pui Yuk - Professor ZHAN Yan,80,80,LEC,-,E,,,Dept of Earth & Environ Sci,"Mo 09:30AM - 11:15AM · SC_L5 · 1/11, 1/18, 1/25, 2/1 | Mo 09:30AM - 11:15AM · SC_L5 · 2/15, 2/22, 3/1 | Mo 09:30AM - 11:15AM · SC_L5 · 3/15, 3/22 | Mo 09:30AM - 11:15AM · SC_L5 · 4/12, 4/19 | We 09:30AM - 10:15AM · ICS_L1 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 10:15AM · ICS_L1 · 2/17, 2/24, 3/3 | We 09:30AM - 10:15AM · ICS_L1 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,EESC,EESC2010-,7728,Solid Earth Dynamics 固體地球動力學,3.00,- Dr. TAM Pui Yuk - Professor ZHAN Yan,80,80,TUT,-T01,E,,,Dept of Earth & Environ Sci,"We 10:30AM - 11:15AM · ICS_L1 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 11:15AM · ICS_L1 · 2/17, 2/24, 3/3 | We 10:30AM - 11:15AM · ICS_L1 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,EESC,EESC2030-,9026,Computational Earth Science 地球與環境科學的電腦運算,3.00,- Dr. AU-YEUNG Yee Man,65,65,LEC,-,E,,,Dept of Earth & Environ Sci,"Mo 11:30AM - 01:15PM · MMW_702 · 1/11, 1/18, 1/25, 2/1 | Mo 11:30AM - 01:15PM · MMW_702 · 2/15, 2/22, 3/1 | Mo 11:30AM - 01:15PM · MMW_702 · 3/15, 3/22 | Mo 11:30AM - 01:15PM · MMW_702 · 4/12, 4/19 | Tu 02:30PM - 03:15PM · MMW_703 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 03:15PM · MMW_703 · 2/16, 2/23, 3/2 | Tu 02:30PM - 03:15PM · MMW_703 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EESC,EESC2030-,9026,Computational Earth Science 地球與環境科學的電腦運算,3.00,- Dr. AU-YEUNG Yee Man,65,65,TUT,-T01,E,,,Dept of Earth & Environ Sci,"Tu 03:30PM - 04:15PM · MMW_703 · 1/12, 1/19, 1/26, 2/2 | Tu 03:30PM - 04:15PM · MMW_703 · 2/16, 2/23, 3/2 | Tu 03:30PM - 04:15PM · MMW_703 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EESC,EESC2270-,5828,Intro to Environmental Sci 環境科學導論,3.00,- Dr. CHAN Ka Long Donald - Dr. ZHANG Li,100,100,LEC,-,E,,,Dept of Earth & Environ Sci,"Fr 08:30AM - 11:15AM · ICS_L1 · 1/15, 1/22, 1/29 | Fr 08:30AM - 11:15AM · ICS_L1 · 2/12, 2/19, 2/26, 3/5 | Fr 08:30AM - 11:15AM · ICS_L1 · 3/19 | Fr 08:30AM - 11:15AM · ICS_L1 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,EESC,EESC3100-,8643,Structural Geology 構造地質學,3.00,- Dr. TAM Pui Yuk - Professor ZHAN Yan,35,35,LEC,-,E,,,Dept of Earth & Environ Sci,"Mo 01:30PM - 03:15PM · SC_331 · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 03:15PM · SC_331 · 2/15, 2/22, 3/1 | Mo 01:30PM - 03:15PM · SC_331 · 3/15, 3/22 | Mo 01:30PM - 03:15PM · SC_331 · 4/12, 4/19 | Tu 04:30PM - 05:15PM · SC_331 · 1/12, 1/19, 1/26, 2/2 | Tu 04:30PM - 05:15PM · SC_331 · 2/16, 2/23, 3/2 | Tu 04:30PM - 05:15PM · SC_331 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EESC,EESC3100-,8643,Structural Geology 構造地質學,3.00,- Dr. TAM Pui Yuk - Professor ZHAN Yan,35,35,LAB,-L01,E,,,Dept of Earth & Environ Sci,"Tu 05:30PM - 06:15PM · SC_331 · 1/12, 1/19, 1/26, 2/2 | Tu 05:30PM - 06:15PM · SC_331 · 2/16, 2/23, 3/2 | Tu 05:30PM - 06:15PM · SC_331 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,EESC,EESC3140-,8609,Geochemistry 地球化學,3.00,- Dr. TAM Pui Yuk - Dr. ZHANG Li - Professor NG Wai Pan,35,35,LEC,-,E,,,Dept of Earth & Environ Sci,"Tu 12:30PM - 02:15PM · SC_331 · 1/12, 1/19, 1/26, 2/2 | Tu 12:30PM - 02:15PM · SC_331 · 2/16, 2/23, 3/2 | Tu 12:30PM - 02:15PM · SC_331 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20 | Th 11:30AM - 12:15PM · SC_331 · 1/14, 1/21, 1/28, 2/4 | Th 11:30AM - 12:15PM · SC_331 · 2/18, 2/25, 3/4 | Th 11:30AM - 12:15PM · SC_331 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,EESC,EESC3140-,8609,Geochemistry 地球化學,3.00,- Dr. TAM Pui Yuk - Dr. ZHANG Li - Professor NG Wai Pan,35,35,TUT,-T01,E,,,Dept of Earth & Environ Sci,"Th 12:30PM - 01:15PM · SC_331 · 1/14, 1/21, 1/28, 2/4 | Th 12:30PM - 01:15PM · SC_331 · 2/18, 2/25, 3/4 | Th 12:30PM - 01:15PM · SC_331 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
